PC1,PC2,PC3,PC4,PC5
-0.572895,-0.9684975,-0.6625768,-0.15894645,-0.014505744
-0.49064872,-0.97886646,-0.6473497,-0.17850733,-0.07016814
-0.33350343,-1.0453696,-0.56602013,-0.26887518,-0.14255416
-0.12641153,-1.2211103,-0.32207942,-0.43298715,-0.28669113
0.18531193,-1.5345033,0.07438886,-0.6535653,-0.47581017
0.51623553,-1.7293363,0.399754,-0.71370465,-0.6263441
0.6085659,-1.6980582,0.5927701,-0.6232642,-0.63185054
0.68499106,-1.5671606,0.7577343,-0.50066805,-0.51712215
0.537186,-1.3088458,0.81878686,-0.30586863,-0.41119516
0.39149633,-1.1090106,0.6216465,-0.18822879,-0.29851615
0.4002508,-1.0011109,0.3770386,-0.08762753,-0.104617
0.2919202,-0.9172412,0.14890933,-8.952618e-05,0.034438014
0.24013464,-0.9228799,0.13949788,-0.0017570257,0.01927054
0.1425594,-0.92718565,0.16361117,-0.017280102,-0.0027813911
0.17059484,-1.0250615,0.27376175,-0.13752925,-0.077275634
0.31953102,-1.1990113,0.5075255,-0.30998087,-0.15979385
0.4872374,-1.3784375,0.7426981,-0.42833978,-0.26248872
0.6861131,-1.4675004,0.92971843,-0.46990848,-0.32185084
0.63814074,-1.4442748,1.0233582,-0.4382646,-0.29440773
0.6027399,-1.3935112,1.0431576,-0.37327957,-0.2905873
0.46410602,-1.2784433,0.9404781,-0.2629577,-0.29425323
0.30229622,-1.1923248,0.73014396,-0.16174555,-0.25568962
0.19566908,-1.1516376,0.57225233,-0.09936464,-0.2552547
0.19458161,-1.1491501,0.5530158,-0.07844061,-0.30571282
0.26694503,-1.1983464,0.6205394,-0.11851728,-0.3684867
0.4035315,-1.238854,0.7597617,-0.16007125,-0.41142952
0.50158674,-1.2037649,0.83888733,-0.14321,-0.40760654
0.6343687,-1.1652488,0.86324304,-0.10577327,-0.38962084
0.715072,-1.0940261,0.7204106,-0.02827543,-0.43898392
0.61199784,-1.0492795,0.5848893,0.025918841,-0.27265674
0.355613,-0.9878324,0.42172277,0.118348956,-0.14573526
0.15858896,-0.9405105,0.3670678,0.17845654,-0.063814044
0.15573643,-0.95199347,0.42635286,0.17347455,0.008368969
0.18076296,-0.95462674,0.4915313,0.17362428,0.03041625
0.1594743,-0.9214074,0.48434633,0.21513629,-0.000118136406
0.16802944,-0.88494617,0.46602446,0.27022552,-0.09683883
0.2474886,-0.85857666,0.43787062,0.32659936,-0.2798155
0.2251104,-0.84660184,0.5002335,0.31945515,-0.20975065
0.18393444,-0.7551682,0.42341208,0.4076345,-0.229671
0.028131422,-0.6711971,0.25686324,0.5007763,-0.2503646
0.014777232,-0.6779808,0.26628745,0.4977392,-0.18723392
0.0018364973,-0.6930349,0.30004013,0.47503293,-0.13849068
-0.027784951,-0.71076834,0.36443198,0.4083165,0.008143544
-0.0031500086,-0.7302152,0.4023205,0.32368338,0.15207326
0.029267643,-0.75751156,0.52261555,0.1883868,0.50003624
0.5278352,-0.6942563,0.4434048,0.37272,-0.075092316
0.43766558,-0.6875245,0.52625984,0.29946756,0.24497557
1.2846017,-0.86714077,0.12724209,0.12581277,0.5544771
1.2496431,-0.7760303,0.18819034,0.2662431,0.2560656
0.08899917,-0.7944357,-0.4598552,-0.16545832,-0.09104395
-0.041753046,-0.92097735,-0.54081833,-0.17162567,-0.20022821
-0.051978476,-1.0169306,-0.39030254,-0.17103946,-0.18196917
-0.18407173,-1.0288237,-0.2775725,-0.10692012,-0.16494882
-0.32562852,-0.97646177,-0.2412548,-0.02264595,-0.112098336
-0.3171482,-0.9516204,-0.25269175,0.01419574,-0.05972886
-0.20242907,-0.98864514,-0.2265259,-0.0076016188,-0.04481542
-0.05926382,-1.0396272,-0.18338144,-0.030581951,-0.061970234
-0.072028324,-1.0206106,-0.15965402,0.020340085,-0.06736791
-0.03271524,-1.003635,-0.1279906,0.048768997,-0.090712786
0.13767438,-1.0327355,-0.05498743,0.024383783,-0.19492984
0.40806508,-1.0945501,0.09637463,-0.019828081,-0.3466668
0.30466866,-1.0273721,0.2338177,0.028871417,-0.30950218
0.19620462,-0.94740546,0.3482629,0.07602632,-0.16182065
0.047113944,-0.85134876,0.30829751,0.13593805,0.025056839
-0.022627432,-0.7769041,0.23629415,0.16921508,0.2387011
-0.028015492,-0.7613789,0.17624581,0.1729058,0.3309976
0.003496606,-0.7588259,0.10097659,0.18283892,0.329952
0.031393263,-0.76726854,0.035598397,0.17612982,0.3668182
0.09432578,-0.78217,-0.020106673,0.1633681,0.36455858
0.16670723,-0.790982,-0.07135153,0.15684009,0.33570015
0.23852949,-0.8043423,-0.101519585,0.14461374,0.31130123
0.32219952,-0.820348,-0.11286867,0.13249087,0.2690922
0.39438182,-0.8251819,-0.13317502,0.13678157,0.2125225
0.4295621,-0.8203473,-0.15453649,0.14697433,0.19180119
0.42022312,-0.8098866,-0.18053687,0.15652084,0.20826757
0.47074586,-0.817806,-0.17542481,0.1426127,0.25103605
0.52969724,-0.8183216,-0.17852902,0.1401,0.23605037
0.6191525,-0.8225678,-0.17333817,0.14124393,0.18972218
0.71541566,-0.8253112,-0.15462744,0.14429903,0.13588858
0.8402446,-0.82928336,-0.11698353,0.14840412,0.06402767
0.905866,-0.8350185,-0.074570894,0.15250683,0.0016406775
0.8660509,-0.83599865,-0.02774465,0.15066195,0.015749693
0.7869262,-0.8034489,-0.010053039,0.1773653,0.004845977
0.6061094,-0.7388253,-0.02427864,0.23992038,-0.011440158
0.5144791,-0.68749917,-0.026038408,0.2734573,0.06898761
-0.5646614,-0.7020873,-0.1676898,-0.20273185,0.6182045
-0.51291883,-0.683406,-0.32980835,-0.0968349,0.32110965
-0.4075637,-0.69129634,-0.46004915,0.02181673,0.069561005
-0.35406056,-0.71688473,-0.45892406,0.03226614,-0.0061541796
-0.31324524,-0.76006883,-0.3967911,0.0068787336,0.06936729
-0.33003938,-0.762758,-0.28748298,-0.027994752,0.24957657
-0.33963078,-0.8521292,-0.4339981,-0.22784448,0.51186395
-0.23541863,-0.88632905,-0.5808333,-0.18241483,0.21089447
-0.14410996,-0.946381,-0.6539413,-0.12474805,0.012384057
-0.35382658,-0.94355905,-0.54251814,-0.2540347,0.41354096
-0.2908269,-0.9720839,-0.63003147,-0.2188704,0.06929171
-0.029362556,-1.0817921,-0.62639344,-0.27168012,-0.09019065
0.028977003,-1.1317842,-0.5224503,-0.30091727,-0.07334399
0.0020443387,-1.128104,-0.48377788,-0.29537725,-0.08190477
-0.016536122,-1.1283298,-0.48780823,-0.29061896,-0.113186955
-0.047348984,-1.1497524,-0.46183002,-0.3239708,-0.03660047
-0.010025399,-1.1636813,-0.4751426,-0.3413989,-0.070705414
0.0007480867,-1.1744723,-0.47924483,-0.35014677,-0.1117115
-0.06258493,-1.1757747,-0.47502625,-0.34346312,-0.11617625
-0.1375936,-1.1498411,-0.4926623,-0.3031854,-0.13218188
-0.15305032,-1.1305605,-0.5077704,-0.27540696,-0.15765798
-0.15287022,-1.1474099,-0.4842875,-0.28014207,-0.21204758
0.009368844,-1.2267549,-0.3994528,-0.36551344,-0.2061857
0.033972453,-1.2276137,-0.31507814,-0.35710913,-0.17641711
-0.003752388,-1.1821613,-0.22435641,-0.3172282,-0.12904358
0.006559495,-1.1336658,-0.16178644,-0.2720306,-0.07629621
0.1662419,-1.0643611,-0.081933975,-0.19364882,0.00835669
0.100698784,-0.941789,-0.22348869,-0.11407751,0.12917233
-0.47553557,-0.8776834,-0.49033892,-0.06010723,0.08707118
-0.46030286,-0.9357944,-0.4736241,-0.112445354,0.0715487
-0.493488,-0.9626085,-0.4503845,-0.14207226,0.06652224
-0.5368048,-0.9544046,-0.48189294,-0.1259203,0.06901538
-0.61665046,-0.93441045,-0.54033935,-0.089963555,0.11074388
-0.6301699,-0.9581469,-0.5793984,-0.1021018,0.18046784
-0.6745445,-0.97448504,-0.5805956,-0.111741126,0.21608531
-0.6780153,-0.96986854,-0.61180484,-0.10792768,0.1877104
-0.63598907,-0.9609328,-0.6610619,-0.104605556,0.11880565
-0.48274463,-1.0276971,-0.66503847,-0.1774193,-0.018278718
-0.25239724,-1.1347752,-0.6170398,-0.29692185,-0.14758408
-0.101720855,-1.185283,-0.54056275,-0.34973347,-0.24057412
0.039905388,-1.290313,-0.3035952,-0.44149703,-0.35882568
0.33297187,-1.5726274,0.100934386,-0.65608835,-0.46503443
0.6081248,-1.7317668,0.4747864,-0.70012355,-0.5548611
0.5654077,-1.6317977,0.6608395,-0.5775863,-0.5071087
0.54218626,-1.3902014,0.7717685,-0.36162353,-0.45034093
0.4330354,-1.0581399,0.5215013,-0.06125748,-0.28831196
0.38492012,-0.9309017,0.09643245,0.07155037,-0.018144965
0.31713766,-0.9109088,-0.03409815,0.13350391,0.040843844
0.2117108,-0.8979341,-0.05222261,0.16474235,0.043756366
0.11916508,-0.89173245,-0.035575747,0.16229343,0.04825282
0.04290652,-0.9013951,-0.011604905,0.13457835,0.0367707
-0.01755651,-0.91248846,0.027744174,0.097200155,0.0012806654
-0.051606014,-0.9103673,0.073351026,0.0514462,-0.01123929
0.04329725,-1.0145583,0.21335042,-0.072111726,-0.08076477
0.19044356,-1.1348698,0.38675833,-0.1927706,-0.13858485
0.32256246,-1.2601852,0.5558301,-0.28505224,-0.19851601
0.32428265,-1.2825797,0.6366769,-0.28700876,-0.2136712
0.24609841,-1.2257795,0.6118888,-0.21137774,-0.24429226
0.115055665,-1.2090962,0.5279317,-0.15346515,-0.2852375
0.1050559,-1.2341605,0.5067954,-0.13943481,-0.30966502
0.16351096,-1.2939522,0.5592698,-0.17347932,-0.36926597
0.3370767,-1.3673205,0.6824304,-0.23491555,-0.4022876
0.48198384,-1.3789767,0.8270197,-0.26310837,-0.3873241
0.52139753,-1.2696271,0.9002017,-0.18044293,-0.39347178
0.47867066,-1.154123,0.7837017,-0.06496811,-0.37964118
0.41240335,-1.0742232,0.5663599,0.022011995,-0.3178001
0.2167388,-1.0229623,0.3993553,0.0957706,-0.1663636
0.0052351207,-0.97652406,0.3194059,0.16655087,-0.08358991
-0.066276975,-0.9691254,0.33777177,0.18263483,-0.045769334
-0.05612953,-0.97435313,0.3943556,0.17699826,-0.010104895
-0.05287646,-0.9929004,0.46971107,0.16505504,0.035102367
-0.018362025,-0.9813739,0.5129268,0.18695974,0.007624507
0.005431477,-0.9455963,0.50339735,0.23177934,-0.08569312
0.1107185,-0.93081754,0.5026749,0.27030778,-0.23884153
0.1180035,-0.9142933,0.5541889,0.27791667,-0.21456277
0.10352275,-0.82178307,0.50931126,0.36643147,-0.25810528
-0.021766566,-0.7036265,0.30611598,0.5035455,-0.3184893
-0.04471147,-0.6959361,0.27864456,0.5156753,-0.24526471
-0.08987607,-0.72302043,0.33696485,0.4623233,-0.08347738
0.19477011,-0.7782452,0.5859997,0.14368498,0.500069
0.35431078,-0.7406844,0.50546134,0.34300876,-0.029696584
0.4575924,-0.7356665,0.5221475,0.38671565,-0.12836635
1.2389266,-0.8693145,0.16594207,0.14275014,0.5394249
0.19716267,-0.7831737,-0.3453108,-0.20382959,0.108649135
0.14589097,-0.88318074,-0.55254376,-0.19166511,-0.10003805
0.16660051,-1.035671,-0.48171723,-0.23956192,-0.19075692
0.08637336,-1.1164043,-0.30321634,-0.23052049,-0.117539525
-0.011615241,-1.120651,-0.21613419,-0.17121303,-0.11174393
-0.05274795,-1.1077682,-0.17294121,-0.12701368,-0.08070731
-0.027881397,-1.1050568,-0.16122377,-0.10528672,-0.051700592
0.010437354,-1.1060803,-0.17036343,-0.08555579,-0.021727562
0.10813713,-1.1167647,-0.17613947,-0.07587284,-0.0380435
0.10697152,-1.0929668,-0.1797452,-0.023701191,-0.05843556
0.10014285,-1.0621202,-0.16062558,0.019833505,-0.08316624
0.29080704,-1.1024454,-0.07581055,-0.023562789,-0.21924984
0.60607165,-1.2020553,0.09604609,-0.10169774,-0.38512868
0.43906748,-1.1254604,0.24171567,-0.0521127,-0.32803184
0.22117178,-0.98507273,0.34845507,0.063177705,-0.18680656
0.11498052,-0.8796167,0.316651,0.128618,0.022308588
0.063119724,-0.82139385,0.25963175,0.14675212,0.25988603
0.032137383,-0.8093921,0.20382988,0.14532828,0.38127458
0.066200376,-0.8039786,0.11879015,0.16794264,0.33592355
0.09939405,-0.8181386,0.06660426,0.15618539,0.367033
0.14756949,-0.83577096,0.015680432,0.14266098,0.3782698
0.20821658,-0.8428935,-0.035221457,0.13938713,0.35796452
0.27298352,-0.8512723,-0.06768429,0.1338129,0.32815957
0.32296658,-0.86259115,-0.08774686,0.12439406,0.31146038
0.38264465,-0.87007654,-0.11364353,0.12683463,0.26330316
0.4237205,-0.8740492,-0.13172543,0.12871826,0.22949755
0.45404488,-0.8705301,-0.15246081,0.13314557,0.23195255
0.46513495,-0.87996054,-0.14314854,0.114285946,0.29826427
0.5358655,-0.8815243,-0.15008414,0.11137259,0.27376258
0.6191521,-0.8850144,-0.15269458,0.10855889,0.24791825
0.70056003,-0.8935478,-0.13195741,0.10287833,0.2292242
0.75114673,-0.89315426,-0.11443412,0.1101048,0.18367052
0.8165565,-0.8879822,-0.10883117,0.12251425,0.08343005
0.9185651,-0.9000162,-0.057609916,0.11304188,0.060126543
0.90549755,-0.8934438,-0.023800373,0.12049365,0.03202164
0.73913395,-0.8436736,-0.0108965635,0.16363072,0.028004646
0.55034196,-0.774259,-0.030226111,0.22694063,0.051633
-0.36339265,-0.74680364,-0.29087567,-0.15028918,0.41470182
-0.27359772,-0.7601625,-0.5111973,-0.015138149,0.057637453
-0.22809969,-0.774994,-0.52196765,0.020657659,-0.018563628
-0.2033519,-0.7964535,-0.4938892,0.02994752,-0.07016647
-0.13218015,-0.84835196,-0.43000925,0.00123775,-0.043528676
-0.1385446,-0.8587886,-0.33635414,-0.014626026,0.0763489
-0.28125563,-0.7802336,-0.22285974,-0.0025961995,0.20601583
-0.43491867,-0.80416036,-0.2224251,-0.18701863,0.6705198
-0.24694213,-0.88031065,-0.465212,-0.20061284,0.43657446
0.040838663,-0.9582299,-0.6359538,-0.14369738,0.03911245
0.0372683,-1.0017408,-0.6242641,-0.12472057,-0.005663514
-0.11212383,-1.0556111,-0.6193594,-0.27218926,0.1687119
0.1906447,-1.1576176,-0.5910524,-0.32855797,0.030306935
0.25963145,-1.1917576,-0.49645984,-0.34250826,0.003565073
0.20752509,-1.1831458,-0.45368218,-0.33083308,-0.0025787354
0.15858017,-1.1726688,-0.43306315,-0.3251829,0.0029036999
0.14270006,-1.1834948,-0.4105898,-0.34536302,0.035790443
0.22485076,-1.2135276,-0.38695872,-0.37568593,0.016161442
0.31945413,-1.2361332,-0.33729446,-0.3975227,0.0051187277
0.34343034,-1.2326131,-0.30003107,-0.38726437,-0.00453794
0.29114294,-1.2131895,-0.29932356,-0.35971034,-0.03139317
0.20777257,-1.2036502,-0.32540786,-0.34293514,-0.06343222
0.16159292,-1.2284358,-0.33469665,-0.34538388,-0.15254724
0.28585395,-1.2793651,-0.22982681,-0.39117527,-0.16247189
0.22602801,-1.2299778,-0.15223789,-0.333283,-0.122259736
0.22690473,-1.1596456,-0.09235537,-0.2526942,-0.10471344
0.22628461,-1.0751046,-0.1186825,-0.16562349,-0.114972234
0.3102486,-1.0314323,-0.17473614,-0.11951065,-0.004905939
0.14895354,-0.96558785,-0.3567531,-0.12288332,0.2340529
-0.45201492,-0.9127793,-0.40528762,-0.13743722,0.38019156
-0.47521704,-0.92811966,-0.49917257,-0.06307113,0.22591674
-0.50408477,-0.9470289,-0.48679173,-0.07788217,0.21211219
-0.5316549,-0.9650153,-0.475132,-0.09962362,0.2218498
-0.5502699,-0.9800395,-0.5014025,-0.10699844,0.23206282
-0.5791305,-1.0035353,-0.52816045,-0.11761546,0.26959682
-0.6260977,-1.0248516,-0.5273346,-0.13221079,0.29924405
-0.66166914,-1.0281749,-0.5344018,-0.1369943,0.31487298
-0.64672333,-1.0207385,-0.57609737,-0.13217449,0.26814175
-0.58079994,-1.0143704,-0.6344496,-0.13180852,0.1573888
-0.39062124,-1.0855877,-0.63044727,-0.21946889,-0.0035316944
-0.13510671,-1.2216835,-0.54106545,-0.36508536,-0.13872778
0.019644666,-1.271033,-0.44044673,-0.4192406,-0.22094464
0.1679165,-1.3428011,-0.25293887,-0.47704542,-0.3024261
0.4116336,-1.5505737,0.08876884,-0.6378934,-0.35395652
0.6304149,-1.6820153,0.43563926,-0.6628282,-0.47487932
0.56366116,-1.5613024,0.58414257,-0.5336878,-0.46976477
0.48884255,-1.3296099,0.5785608,-0.2974947,-0.4293142
0.3825494,-1.076378,0.2527603,-0.01898408,-0.18180573
0.33835623,-0.9388521,-0.05102241,0.1319704,0.012319446
0.2818182,-0.93795866,-0.095805764,0.16903615,0.010861516
0.16526274,-0.9248011,-0.09413135,0.18484092,0.031603098
0.05728521,-0.92897016,-0.071080446,0.17769003,0.051727295
-0.027292239,-0.9324625,-0.056746364,0.16210735,0.08582497
-0.07430225,-0.93885493,-0.04842341,0.14827585,0.091034174
-0.10577506,-0.9358269,-0.05143559,0.14186239,0.07714629
-0.12372154,-0.94137037,-0.021545887,0.11929321,0.026441693
-0.12624376,-0.93744457,0.036113143,0.08776116,-0.0053538084
0.0062210374,-1.0403507,0.1734674,-0.024861217,-0.05196607
0.0823316,-1.1064904,0.2982192,-0.0945223,-0.10529733
0.040655304,-1.1235703,0.3222009,-0.08622074,-0.17735207
0.016736228,-1.1405947,0.3416127,-0.078195274,-0.19233787
0.09700869,-1.2387215,0.40848863,-0.1413542,-0.20331073
0.25285366,-1.3827786,0.5506702,-0.26367152,-0.2574975
0.40179226,-1.4548899,0.70538753,-0.3323586,-0.28371376
0.44029132,-1.4317832,0.7816609,-0.3220454,-0.27591914
0.28507686,-1.2528558,0.77033484,-0.1460737,-0.31601006
0.135462,-1.1220126,0.5410318,-0.0012943745,-0.26337272
0.00779067,-1.047596,0.33541334,0.092933774,-0.14180791
-0.15461126,-1.0180995,0.28844297,0.14795613,-0.08816421
-0.24283674,-1.0046426,0.30287468,0.17153335,-0.022776246
-0.24290411,-1.0139812,0.33873117,0.17007828,-0.012706876
-0.22092293,-1.0028809,0.37528968,0.1812036,-0.004037857
-0.19508521,-1.0281471,0.45031822,0.16143286,0.006996274
-0.14108339,-1.0325967,0.5025735,0.16791368,-0.004106641
-0.08455392,-1.0153725,0.52714074,0.19638121,-0.08224356
0.013433926,-1.0054635,0.5528034,0.21346903,-0.17210364
0.06677218,-0.9925561,0.59671557,0.22696698,-0.20605338
0.05878626,-0.9057123,0.58754694,0.31311703,-0.26065034
-0.025989696,-0.77503943,0.43523777,0.4607463,-0.34916377
-0.031866677,-0.734746,0.34714484,0.5120485,-0.3328538
-0.083369136,-0.74729645,0.36751616,0.4742093,-0.18271267
0.4214854,-0.7966322,0.5387634,0.3967712,-0.2543187
0.3795866,-0.78689194,0.5923132,0.33466673,-0.04613459
1.1691875,-0.9231111,0.27017927,0.037912846,0.8556788
1.0930295,-0.84909683,0.29670322,0.13458669,0.6779685
0.23993056,-0.847523,-0.19808376,-0.3239922,0.43828595
0.24379067,-0.8961649,-0.5728618,-0.21893209,-0.06738448
0.28301102,-0.9973825,-0.5732378,-0.2519061,-0.12567174
0.30921698,-1.1243614,-0.42567337,-0.27277637,-0.1769315
0.1764324,-1.1721513,-0.26991045,-0.25261682,-0.05486512
0.13206573,-1.1635472,-0.21990192,-0.19408596,-0.044872403
0.15939826,-1.1762401,-0.18028486,-0.17424643,-0.031849384
0.14732671,-1.1675898,-0.16532683,-0.14244646,-0.019148707
0.12860696,-1.1646022,-0.18452561,-0.109547496,-0.004041791
0.22090362,-1.1711197,-0.21228576,-0.09665239,-0.011799216
0.28471333,-1.1630921,-0.21578872,-0.06336105,-0.090673685
0.24587356,-1.1500237,-0.14970171,-0.04413557,-0.092247725
0.35651886,-1.1760647,-0.071602225,-0.071564555,-0.18779314
0.66386366,-1.2605199,0.07153916,-0.14326608,-0.3320142
0.54186094,-1.1982844,0.23802376,-0.11521059,-0.2971605
0.33885455,-1.0285846,0.32335603,0.040021896,-0.19704866
0.21820743,-0.9112588,0.30519235,0.11775148,0.047584176
0.15851834,-0.8627112,0.27052915,0.12373948,0.27742326
0.12855981,-0.8503461,0.20811999,0.13131654,0.358379
0.13257802,-0.8479073,0.13081682,0.15150177,0.33435965
0.15685351,-0.86378586,0.08543289,0.14073277,0.36694646
0.20568924,-0.88504076,0.043839574,0.12646186,0.37541425
0.26381004,-0.8924764,-0.0076316595,0.12677383,0.3463272
0.31973976,-0.8979628,-0.046951056,0.12651372,0.3138429
0.3530494,-0.91058826,-0.0665642,0.115640044,0.3263806
0.39650458,-0.9204149,-0.087516546,0.11082578,0.310364
0.43104225,-0.9287405,-0.104282856,0.10669398,0.29822743
0.46863896,-0.93177116,-0.121631265,0.104332685,0.2877468
0.48080897,-0.944835,-0.11187613,0.08478761,0.33882856
0.5406117,-0.9473945,-0.11856079,0.07955718,0.31910455
0.6205974,-0.95327294,-0.119580746,0.07458711,0.29790854
0.69323766,-0.9597196,-0.108986616,0.0681119,0.29177177
0.738977,-0.9590326,-0.0954746,0.068770885,0.282045
0.810739,-0.95437145,-0.09820354,0.07874727,0.19207323
0.91216475,-0.96517235,-0.062300682,0.07094431,0.14358282
0.9709273,-0.9779676,-0.014022231,0.059518933,0.12989068
0.8340873,-0.94565845,-0.0020303726,0.08819461,0.09322882
0.6135702,-0.8678504,-0.03073728,0.16602802,0.08190954
0.5296094,-0.82889235,0.007899523,0.17692578,0.18207765
-0.19056897,-0.78260547,-0.3115356,-0.1495887,0.38951004
-0.06531322,-0.82314914,-0.50564206,-0.041460514,0.03617835
-0.04636897,-0.8536439,-0.4922341,-0.01560986,-0.0080856085
-0.03375977,-0.8731979,-0.4487083,-0.0034888387,-0.037173033
0.02218692,-0.9214246,-0.37231147,-0.031216145,-0.012167335
0.020371925,-0.9426499,-0.26384223,-0.05405581,0.11173761
-0.07488638,-0.8682182,-0.17568743,-0.012009144,0.14152455
-0.10293388,-0.80999273,-0.09081924,-0.032797217,0.36855257
-0.29886162,-0.83267736,-0.34589088,-0.09168708,0.4045323
-0.07157929,-0.91395915,-0.55938566,-0.115223765,0.20870185
0.0126405135,-0.97694916,-0.55597365,-0.20592785,0.27632058
0.25701118,-1.0328051,-0.59754896,-0.12576723,-0.06660855
0.17581837,-1.0281265,-0.5710312,-0.10509193,-0.080185294
-0.08687565,-1.0036768,-0.4991132,-0.22459948,0.31508029
0.045667235,-1.0871146,-0.60444593,-0.26774454,0.24454248
0.20442335,-1.1247884,-0.5679275,-0.28751087,0.16523361
0.34902793,-1.1578604,-0.5109509,-0.30612928,0.06808698
0.3977522,-1.1860694,-0.47365153,-0.3156222,0.028318048
0.41380298,-1.2037749,-0.42999065,-0.33124125,0.04603982
0.4412923,-1.2050039,-0.3803389,-0.33845717,0.072247505
0.49487323,-1.1816094,-0.32900012,-0.312643,0.048437715
0.55324656,-1.1627843,-0.26565778,-0.28990299,0.032474995
0.6256514,-1.1462464,-0.19859886,-0.27268434,0.03348267
0.6472101,-1.14714,-0.15437627,-0.27769905,0.060534954
0.6080263,-1.1653465,-0.13723838,-0.29241866,0.06327069
0.5675097,-1.2212386,-0.19087708,-0.31996715,-0.09723449
0.5891997,-1.2512453,-0.1163739,-0.33459163,-0.13531792
0.4655012,-1.1916857,-0.049786925,-0.27032495,-0.11276734
0.40581888,-1.0976622,-0.017018437,-0.16018993,-0.12532032
0.41714233,-1.0361705,-0.1344055,-0.079434216,-0.14835
0.42369613,-1.023049,-0.2848915,-0.056129456,-0.03663087
0.23728316,-0.9985503,-0.4530629,-0.07724118,0.17172277
-0.46313328,-1.0001743,-0.4019748,-0.1715855,0.5113902
-0.45248055,-1.0204905,-0.4628241,-0.103851795,0.3230641
-0.48820817,-1.0234485,-0.46057522,-0.10348344,0.3265078
-0.5081447,-1.0244693,-0.4608289,-0.11742687,0.35747957
-0.5312453,-1.0515428,-0.47157562,-0.13495076,0.3525797
-0.5560009,-1.078639,-0.4774772,-0.15350175,0.36080337
-0.59960574,-1.0894144,-0.47957516,-0.1599518,0.35987246
-0.62031895,-1.0914915,-0.49195218,-0.16378021,0.3396728
-0.6101827,-1.072019,-0.5444032,-0.14927042,0.3117435
-0.53241426,-1.075535,-0.5979445,-0.15513861,0.20763314
-0.38414848,-1.1031867,-0.6148101,-0.19535577,0.03901708
-0.2809166,-1.1245813,-0.55721915,-0.23973656,-0.06971586
-0.14140716,-1.1752659,-0.45885384,-0.3090319,-0.1313988
0.024076622,-1.242234,-0.3280853,-0.3707943,-0.17629433
0.083933115,-1.2748322,-0.14152241,-0.3953681,-0.21202302
0.21758898,-1.3289336,0.04282391,-0.40776205,-0.30822694
0.4724608,-1.4091591,0.2207197,-0.43442476,-0.36426067
0.617034,-1.428416,0.31204498,-0.40667593,-0.35807425
0.61428505,-1.3253676,0.2749753,-0.2590729,-0.30030197
0.49161738,-1.1788633,0.15072215,-0.07234275,-0.23707324
0.36224312,-1.0414188,0.018630147,0.082538724,-0.11284292
0.21680216,-0.9750287,-0.09098232,0.17496634,-0.056398034
0.11518206,-0.983819,-0.093064785,0.17426312,-0.028892636
0.0063994117,-0.974688,-0.09369218,0.17603183,0.009143829
-0.06895964,-0.96796525,-0.087567925,0.17455626,0.034371853
-0.12372208,-0.97790015,-0.07920468,0.16475224,0.06530297
-0.15596285,-0.9890593,-0.06011188,0.14600825,0.09955168
-0.17699488,-1.0025793,-0.025135636,0.12190509,0.095570445
-0.18820651,-1.0052165,0.005856991,0.10196519,0.052829266
-0.16334654,-0.98444295,0.022095561,0.09817231,0.016702771
-0.1696348,-1.0008999,0.040611625,0.096140504,-0.03435254
-0.1959809,-1.0413607,0.103812575,0.068062305,-0.07537377
-0.19022268,-1.1013372,0.21056175,0.011390686,-0.070096016
-0.16990606,-1.1773775,0.35397828,-0.06514561,-0.069585085
-0.13978212,-1.2170117,0.46546042,-0.1065917,-0.0755105
-0.123341516,-1.2148352,0.46531743,-0.09790611,-0.079184055
-0.25459826,-1.1010344,0.3736602,0.044661164,-0.11178315
-0.3032869,-1.0527589,0.23568285,0.1197834,-0.061971545
-0.32212442,-1.0452852,0.20784152,0.14516687,-0.028887153
-0.35606867,-1.0633836,0.26541436,0.13638616,0.026462317
-0.37380454,-1.0830884,0.33593976,0.1240406,0.04895878
-0.36351806,-1.0803721,0.37149203,0.1299175,0.03818345
-0.3335744,-1.0821906,0.40341163,0.13979554,0.0013744831
-0.28713217,-1.0865121,0.4453212,0.14134502,-0.009279847
-0.20308998,-1.093717,0.4936499,0.14118361,-0.031228662
-0.116503775,-1.0909467,0.53414387,0.1478188,-0.07412708
-0.014304398,-1.0943753,0.57551,0.14817405,-0.13534415
0.05374549,-1.0914091,0.61271137,0.15472317,-0.1491667
0.08122383,-1.0396938,0.65491617,0.20474029,-0.19258308
0.053162176,-0.9354033,0.63660574,0.32483196,-0.28872085
0.043432046,-0.83317643,0.5300263,0.4449482,-0.39213365
0.021077346,-0.8074318,0.46677005,0.4706409,-0.37919408
0.010075297,-0.815526,0.5270598,0.41653454,-0.22213483
0.05961134,-0.85536563,0.64484227,0.3118503,-0.0073432922
0.20022893,-0.85577595,0.62586594,0.34931886,-0.14387512
0.3945992,-0.8753544,0.5800991,0.37180173,-0.28418458
0.64519364,-0.9285466,0.59218025,0.3584075,-0.36315554
0.5917718,-0.90367424,0.6407609,0.27039802,-0.077200055
1.135858,-0.9790664,0.35130847,-0.010317028,0.9613383
1.1889689,-0.9223279,0.29721725,0.109431624,0.5800996
0.454198,-0.9439702,-0.44182312,-0.324363,0.14425373
0.4249017,-1.0278931,-0.6242064,-0.28168333,-0.092216015
0.40870357,-1.1224988,-0.52310896,-0.29394597,-0.13954675
